Date,neg,neu,pos
2010-01-02,0.0327647626399993,0.910496473312378,0.0567387193441391
2010-01-04,0.024954761378467,0.9166418313980103,0.05840341374278065
2010-01-05,0.0309886022781332,0.8610034982363383,0.10800788675745322
2010-01-06,0.023551377467811052,0.9337810277938842,0.04266755469143385
2010-01-07,0.18249262496829027,0.7735441327095032,0.0439632292836904
2010-01-08,0.0131368869915604,0.1694998443126678,0.8173632621765137
2010-01-09,0.0182084944099187,0.9051712155342102,0.0766203328967094
2010-01-11,0.0183145534247159,0.9337587952613832,0.0479266569018363
2010-01-14,0.25861354172229767,0.7037495076656342,0.03763691335916515
2010-01-15,0.0626176297664642,0.732865035533905,0.2045172750949859
2010-01-18,0.0411188639700412,0.9272816777229308,0.031599473208189
2010-01-19,0.0175913348793983,0.1823608130216598,0.800047755241394
2010-01-20,0.0313201211392879,0.9374342560768129,0.0312456171959638
2010-01-21,0.0314539484679698,0.939254641532898,0.0292914453893899
2010-01-25,0.04399168267846104,0.906825578212738,0.0491827487945556
2010-01-26,0.21944477222859854,0.7273988202214241,0.053156411740928854
2010-01-27,0.0230445691850036,0.91269551217556,0.06425992213189598
2010-01-28,0.06206471547484392,0.8522807240486145,0.08565453141927715
2010-01-29,0.3057237640023231,0.4038597345352173,0.29041648656129837
2010-01-31,0.1394280791282653,0.8106246590614319,0.0499472804367542
2010-02-01,0.0218884740024805,0.3594943583011627,0.6186172366142273
2010-02-02,0.02401998499408355,0.8616949021816254,0.11428513377904889
2010-02-03,0.0146092642098665,0.8946294784545898,0.0907611846923828
2010-02-04,0.08853934581081067,0.8338527878125509,0.07760783657431597
2010-02-05,0.0392865277826786,0.9207901358604432,0.0399233289062976
2010-02-06,0.0211382582783699,0.9245720505714417,0.0542896762490272
2010-02-08,0.0169410947710275,0.8754374384880066,0.1076214537024498
2010-02-10,0.0335804335772991,0.9266321659088136,0.0397873967885971
2010-02-11,0.070946417748928,0.8441702127456665,0.0848833471536636
2010-02-12,0.0215902458876371,0.912539541721344,0.06587020121514789
2010-02-15,0.01681519206613295,0.8969202935695648,0.08626450225710865
2010-02-16,0.0362926302477717,0.9114313423633575,0.052276037633419
2010-02-18,0.10976665156582988,0.83993532260259,0.05029805066684876
2010-02-19,0.2406052201986313,0.7287783622741699,0.0306164119392633
2010-02-23,0.01750488206744185,0.9028473794460297,0.07964770868420595
2010-02-24,0.019840783439576598,0.9237174391746522,0.056441793218255
2010-02-25,0.16007554437965152,0.7096300348639488,0.13029443193227047
2010-02-26,0.0283911265432834,0.5557192042469978,0.41588969901204104
2010-03-01,0.0403322428464889,0.9324880242347716,0.0271797738969326
2010-03-02,0.02764085959643125,0.9331706762313843,0.0391884436830878
2010-03-04,0.014977472834289,0.8962532877922058,0.0887692794203758
2010-03-05,0.016682658654948033,0.7298354903856913,0.2534818351268768
2010-03-07,0.4283601939678192,0.4795180857181549,0.092121697962284
2010-03-08,0.0546040721237659,0.9070661664009094,0.0383297242224216
2010-03-09,0.0749428458511829,0.8517268002033234,0.07333035394549364
2010-03-12,0.0326561629772186,0.8369830250740051,0.1303608417510986
2010-03-14,0.03131735821564987,0.9216043949127197,0.04707823445399597
2010-03-17,0.0159628745168447,0.8726937174797058,0.1113433912396431
2010-03-18,0.0492989430204033,0.6942459344863892,0.25645512621849775
2010-03-19,0.0131323477253317,0.837523341178894,0.1493442952632904
2010-03-20,0.027771333232522,0.6251718401908875,0.347056895494461
2010-03-21,0.0119537943974137,0.8274720311164856,0.160574123263359
2010-03-23,0.0331433154642581,0.8244101405143738,0.1424465626478195
2010-03-24,0.02672476321458815,0.9262882471084595,0.04698701389133925
2010-03-26,0.09494744489590323,0.8519657850265503,0.053086744000514295
2010-03-29,0.2191907372325658,0.5317051708698273,0.24910411983728406
2010-03-30,0.018502827112873366,0.7273469567298889,0.25415026148160297
2010-03-31,0.0683165211230516,0.8468057811260223,0.08487770240753884
2010-04-01,0.08508855588734146,0.8628695368766784,0.05204189196228977
2010-04-02,0.0316790305078029,0.9145513772964478,0.0537696368992328
2010-04-03,0.0401607938110828,0.9346346855163574,0.0252045597881078
2010-04-05,0.034409470856189665,0.7859630386034647,0.17962747688094768
2010-04-06,0.05010573193430893,0.7543703317642212,0.1955239263673623
2010-04-07,0.02374828630127005,0.8626094460487366,0.1136422967538237
2010-04-08,0.07747675990685815,0.8709322214126587,0.051591014489531496
2010-04-09,0.0226193200796842,0.5034023523330688,0.4739782810211181
2010-04-12,0.0396525501273572,0.9157349467277527,0.0446125152520835
2010-04-14,0.04466675594449037,0.6606804231802622,0.29465282770494616
2010-04-15,0.0190131869167089,0.8561105728149414,0.1248762309551239
2010-04-19,0.4194910948475201,0.555644745628039,0.024864158593118166
2010-04-20,0.05686512123793357,0.8661235272884369,0.07701131980866192
2010-04-21,0.1767632998526096,0.40594681538641453,0.41728990618139505
2010-04-23,0.0310714654624462,0.9149603247642516,0.0539681948721408
2010-04-26,0.0401028245687484,0.829906702041626,0.1299904584884643
2010-04-27,0.0270835384726524,0.8679842948913574,0.1049321666359901
2010-04-28,0.1880983742885291,0.7648811638355255,0.04702048003673545
2010-04-29,0.037516747601330204,0.9154154360294342,0.047067794948816244
2010-04-30,0.0412362664937973,0.9322881102561952,0.0264756567776203
2010-05-01,0.0573598481714725,0.9115347266197203,0.0311054065823555
2010-05-03,0.2047534957528114,0.5973870009183884,0.19785951822996134
2010-05-04,0.0740251044432322,0.888929565747579,0.03704534967740373
2010-05-05,0.0220752079039812,0.9124845266342164,0.0654402300715446
