Date,SMA_10,SMA_15,SMA_20,SMA_50,SMA_100,SMA_200,EMA_10,EMA_12,EMA_14,EMA_26,EMA_30,EMA_50,EMA_100,ADX_14,ADX_14_neg,ADX_14_pos,ADX_20,ADX_20_neg,ADX_20_pos,ADX_25,ADX_25_neg,ADX_25_pos,ADX_30,ADX_30_neg,ADX_30_pos,ATR_14,ATR_20,ATR_28,RSI_7,RSI_14,RSI_21,Stoch_14,Stoch_14_signal,Stoch_21,Stoch_21_signal,Stoch_28,Stoch_28_signal,CMF_14,CMF_20,CMF_28,VROC_7,VROC_14,VROC_21,VROC_28,target
2017-01-24,1.0123374548133586,1.0114704983916643,1.0082027439744732,0.981653890695503,1.007509176929133,0.9413521235264872,1.0108189977260194,1.0101748013581768,1.0092704120021871,1.0025150515709695,1.000647717891733,0.995498033738166,0.9856514857409833,17.73778293399894,23.223610538495105,24.248990731899536,14.739156089963533,22.3603077224168,23.942364587428234,13.120828030269067,22.253930420495074,23.501177307983546,12.308989348401218,22.294748543280114,23.147906297104655,0.01936490911870427,0.01962203264550819,0.019910667175246803,39.450317765767835,49.058188518947894,50.81239449780807,29.090888073288443,47.878777369977534,40.00001956254243,57.606267177690796,45.58138214490707,59.999994085739594,0.18810144602812567,0.1296651149743951,-0.009312159649947464,1.1450623542532696,1.2081985179000103,0.9601380460462314,0.1328839833736053,0.8002659984989169
2017-01-25,1.004234219387117,1.004300378243497,1.0009262471239921,0.9752299172211942,0.9988719960204997,0.9348991199948817,1.0022859823937413,1.0018233739356799,1.001089995551124,0.9949592207406022,0.9931741948972184,0.9880811338859694,0.978265358213886,16.94155075885251,21.754088878724094,24.823821169891055,14.326572381278837,21.384862736483885,24.352035755194063,12.803815252902918,21.48567467441991,23.84060545483467,12.030256578981847,21.658563561143165,23.438549436879086,0.019043989914036524,0.01933647162143257,0.019649667890822287,48.389794118362225,52.60204850076759,52.97320547361745,39.99995077807557,38.38382314417581,46.55169956843491,47.85219106524996,56.744164177502334,53.64340617632123,0.1258944964236904,0.050464911684399275,0.003597017443552172,1.5755739632868027,1.1122363400008388,1.272754960462939,0.7273389744776797,4.995038874453561
2017-01-26,0.9606490297610688,0.9606805344654514,0.9556710841558399,0.9307876550674751,0.951228739357322,0.8915753047265891,0.9628571491865615,0.9612144924932022,0.9596688809729469,0.9515046151726518,0.9494135969008854,0.9433849349386183,0.9330772903854951,18.888897533463297,16.113239139554004,41.644866366126934,15.413514340329598,17.303036852093083,36.8242744356057,13.51467627325188,18.13536531935061,34.10937168996457,12.50273947087946,18.806593443627808,32.16306041700978,0.022738537419512796,0.021623012079222015,0.020994524994078948,75.23158244957885,67.78630619258199,63.55113349879056,64.761920332109,44.61758639449098,66.76648843797773,51.10606918965171,71.09377056671626,57.80643896304186,-0.051873079570513736,-0.0713697516671217,-0.06102392360451208,3.302936713620067,2.536050848579815,2.940192064136142,2.3293574931427146,2.4259563830107522
2017-01-27,0.944540183455149,0.9430534625175369,0.9368810049070081,0.9115841731006684,0.9287696562231257,0.8716010896000975,0.950951554637235,0.9479176651343287,0.9453472598291264,0.9342298616676411,0.93164116075475,0.9241373206936423,0.9127402007971129,20.348241451478934,16.00586085130537,36.74886883303028,16.267773253902597,17.119066365286027,33.60311081220668,14.081940708398013,17.92424174154018,31.65617684414932,12.879490588895699,18.586497363878873,30.200336314655306,0.023360670983264976,0.021977813454695558,0.02113842871767789,81.0843040305503,72.60569399210534,67.46904190168091,89.20633651951613,64.65606920990021,89.82034936477834,67.71284579039701,91.1458253136075,72.99458668594201,-0.03222601511475198,0.009696156836027404,0.0031793500841803173,0.8277437103616279,0.3037359378042752,1.3167540660686239,0.7165355107192868,-1.0458325750287378
2017-01-30,0.9603668406146584,0.9553414618682823,0.9501865579167601,0.9235064220200893,0.9385110869314655,0.8818946711273054,0.9680925674481264,0.9644074460714053,0.9612933675984735,0.9482440784330507,0.9452625413312113,0.9364963815256448,0.9239237172570912,21.70334651820774,14.93204118002763,34.28341829483601,17.079319221796947,16.2682355516603,31.93301026451087,14.626514566138301,17.192635628371757,30.364080205827026,13.243683336311397,17.94311269713921,29.154930451741535,0.023497756460673154,0.022203100387805104,0.021387137304646312,72.28508199995663,67.78345286025525,64.26622898089985,78.41267303903226,77.46030996355243,79.64069872955666,78.7425121774376,82.29165062721499,81.51041550251288,0.01820398610040666,0.040803851873484155,0.05704097032516619,-0.20299169524673333,0.06793452460074811,0.38537240266538575,-0.23391227353221633,-1.0568799023665143
2017-01-31,0.9754633829509638,0.9678081416202269,0.9636977653580066,0.9355702160469321,0.9483223385640307,0.8923531268143556,0.9823546276280782,0.9785998799743493,0.9753533927000181,0.9614564160302571,0.9582395737475181,0.9485977962611972,0.9351038194869409,22.435482231733282,16.598554685241808,32.187181101807006,17.58768400342592,17.435499953102855,30.4949157057805,14.981357201830575,18.115211443197882,29.243320618282826,13.479768821663205,18.701218850497128,28.243272545588155,0.023488608405082045,0.02232359062826623,0.021561700622117295,64.16185237382544,63.25883720486694,61.21502044601999,67.61907010934263,78.41269322263032,69.4611052006115,79.64071776498218,73.43752561138251,82.29166718406832,0.03843068761641887,0.07493945624766292,0.08393190600007093,0.11449689865000057,-0.31547520078651925,0.33000449463452997,0.21173459594343846,1.0995927813655326
2017-02-01,0.9704163828561959,0.961280281777072,0.9568520669186563,0.9274518213697489,0.9378464783516526,0.8837150308554239,0.9768210826411499,0.972886101985897,0.9694457749545167,0.9546289781629902,0.9511840582516853,0.9407009025931196,0.9264197883948805,23.349486297221347,15.926701651276575,33.25372178910534,18.20072412025856,16.92160657596411,31.321419677172035,15.412418770085267,17.679735358452685,29.947512532203536,13.77488213249123,18.321543281453618,28.858296153773455,0.02248369197225971,0.021613796604625896,0.02102053478467105,68.42354441166465,65.79036647538828,63.10823422741011,78.73020140405181,74.9206481841422,79.94016404348986,76.34732265788602,82.1808918076296,79.30335601540901,0.03309800625053659,0.11069840818692125,0.1119825582715203,0.03844300992388483,0.18744032317297088,0.1844389904392103,-0.13675479892141074,-0.6525823176810608
2017-02-02,0.9807006621787197,0.9708476819508914,0.9665936948195587,0.9355958871668129,0.9440319238979215,0.8907194424337173,0.986285241031847,0.9824648902660119,0.9790385946221168,0.9637959623145569,0.9601784075037955,0.9489632088613326,0.9338416837701472,24.198204358031692,15.37107398103818,32.09361416801762,18.783112231249568,16.497167505631065,30.53579484955234,15.826237875609772,17.320076764808462,29.338290729835002,14.06015833295832,18.007911329857823,28.36429389624533,0.02177449002062778,0.021199728154047113,0.020782765841886826,63.16559147981456,62.986143234214275,61.22540940395164,72.06349840690861,72.80425664010099,73.65270589525224,74.35132504645121,75.82419482626356,77.14753741509186,0.032990289027752556,0.1020659177278935,0.08241282068378976,-0.6438134401550333,-0.23595761938558246,-0.21346936645444103,-0.3018251725575578,0.3127944435955987
2017-02-03,0.9821016472307819,0.9713959040436109,0.9667913946994858,0.9345930823015888,0.940957287998822,0.8890972944672734,0.9862625762040558,0.9825703960734395,0.9791876633273672,0.9636950578774514,0.959946685476735,0.9481216443168184,0.9322975141099306,24.986299700212726,14.89379663929088,31.09709597572535,19.33638093669102,16.133829922060084,29.863267162040618,16.223504216913298,17.012582940651658,28.817430266383077,14.335925326743174,17.739959442511175,27.942242391018713,0.020802032623966998,0.020529079571035974,0.02030098929880551,64.67371261013582,63.777894852881495,61.79532430739844,75.23811599836755,75.3439386031093,75.925947729194,76.50627255597873,77.25950018545221,78.42152893978177,0.002863121269891188,0.07933626225992857,0.07508007128062166,-0.7308196265671375,-0.3067060387585008,-0.43142743322011157,-0.3882189710211955,-0.12473001530398653
2017-02-06,0.9888229961345669,0.9762306398846246,0.9695285948669871,0.9376147672498639,0.9421698744425039,0.891353451187594,0.9897680456102566,0.9862901811632724,0.9830224589267739,0.9674986814990628,0.963652262922092,0.9512937247146582,0.9347794088817076,25.76403837088305,14.284377691918513,30.267038267801716,19.886202948100618,15.670320513873055,29.31591482934463,16.62131740024974,16.620425173036008,28.402364059593044,14.614476887439297,17.398274182208795,27.612282138858983,0.02016541751614049,0.020104566447162523,0.020012962155945203,63.46114628992521,63.19557147776768,61.416181190784584,73.96824474146628,73.75661971558078,73.96824474146628,74.51563278863752,75.44909803491592,76.17759768221053,0.014901011037851146,0.030358875504389062,0.050450578084698015,-0.8333624595873226,-0.28296920949094273,-0.4107611838184988,-0.3434160856788029,1.2488340341038517
